Id,InDegree,OutDegree,Degree,ModularityClass,Tags,Urls
629a5b75-0b8c-4678-9f16-217eb5daebd7,3,5,8,E,,http://reseautransitionqc.org
48e4a02e-0c79-40c2-a66b-7dae06c4729a,0,0,0,NC,,http://lesjardinspotagers.com
f73cdf4a-c288-46ef-81b0-afe8bca80e26,1,20,21,A,,https://transitioncitoyenne32.wordpress.com
742f9557-21b6-460f-926f-37dfbfcf340e,0,2,2,A,,http://www.les-sentiers-durables.fr
e7f2d99f-c76e-468a-849e-83421a557364,9,12,21,D,web alienation,http://www.controle-tes-donnees.net
51642b72-68d0-4d39-8c0f-0149e519739c,153,3,156,B,,http://cairn.info
2599a946-5e82-4c18-96cf-bc6b9dbef556,1,2,3,E,,http://transitionsebastopol.org
926feb3e-60a2-45f9-a188-b8254b991dad,1,0,1,A,,http://alternativeplanetaire.com
f5d54798-fa88-447f-a2ef-520838a72c15,0,0,0,NC,,http://fetedelanature.ch
65259e56-df4b-4282-801d-a1009fd203d0,2,8,10,A,,http://malakoffentransition.free.fr
38a85216-e40d-4fa5-9059-0b3353c8f644,10,140,150,A,,http://www.centpourcentnaturel.fr
e6913790-ae17-472e-b925-9fc5c48c6973,1,0,1,D,,http://utopix.media
e8a7833e-e095-43c3-a146-ffe65f5901ce,1,0,1,E,,http://transitioninaction.com
1d2618c9-b0ab-441e-8d95-c935a49f8d77,1,5,6,A,,http://ecolepaysanne.blogspot.com
e1677b74-9b32-45c9-bf47-c26fc70bf9a9,3,10,13,A,,https://cergypontoisetransition.wordpress.com
af666f90-8408-4956-9ae4-23895fccc658,3,21,24,B,,https://atelierdufrontdegauche.wordpress.com
85248329-f970-4bbf-b5c6-6340681e244a,1,1,2,E,,http://transitioncamp.org.uk
49ba743a-ebc2-4586-b485-b4824d8f8f96,1,11,12,C,,http://la-table.blogspot.com
4dbd1b95-417d-4f11-a967-013f3749fafc,30,0,30,A,,http://altereco.com
16f46209-7642-4d82-a3cb-51507707ab42,35,14,49,A,,http://www.femininbio.com
84602714-b192-4cea-b1aa-c4e0f1a15b51,5,7,12,A,agriculture,http://semences-fermieres.org
8527995e-2355-41f8-9e36-26526e50f67c,1,1,2,B,,http://www.vers-une-nouvelle-constitution.com
9b2f5a47-aac4-4371-af5f-1fe4d31d848b,4,3,7,A,,http://au-potager-bio.com
31037ce3-0c29-45f0-9be1-342a4d4530e2,1,3,4,A,,https://biodiversablog.wordpress.com
f21f8a58-2417-4076-b9a0-e87e92030132,17,101,118,B,,https://boycottworld.wordpress.com
78bbaa7a-64d1-47b9-88c6-cf73cb21e5de,1,0,1,B,,http://www.ledeuxiemeregard.com
646e7140-6b19-4b15-95f1-fbb34a57f904,8,3,11,A,,http://www.alter-conso.org
42e282d0-59f8-4c4f-b17e-4dfc3cf7f384,1,0,1,E,,http://www.apreslepic.org
627829b6-4ba5-4a86-bf28-6e6648b11918,1,0,1,F,,http://lavieexperimentaledemarion.blogspot.com
dc66d855-f2e7-4759-a1e2-56f7d3aaa5b3,0,3,3,B,,http://ateliersconstituants.com
58e21e43-c417-4058-80a1-9d2412ec3168,4,24,28,A,,https://luciolesriatransition.wordpress.com
87757a91-a785-445f-8c35-892c6961a22f,16,50,66,A,,http://altercampagne.net
2bcdd08f-8577-4a08-97a8-04ed33856f15,8,9,17,A,economy,http://euskalmoneta.org
0331e263-3c85-46eb-b8df-9e480bb7a9ce,4,12,16,A,,http://www.oloronentransition.org
f4e34f2f-acd1-49b0-9c32-92963d2ce94a,6,19,25,B,,http://etat-du-monde-etat-d-etre.net
b6f569d8-c587-4b14-a45c-ea06e0723f72,62,28,90,C,,http://monde-libertaire.fr
e9c3132a-fa3c-4ebd-8da4-1e30d65169ef,4,0,4,D,,http://renseignementsgeneraux.net
7ac18eae-913f-49ab-8b02-96ecfe396ea4,4,35,39,A,,https://plaisirentransition.wordpress.com
f5cbdf90-983d-4611-8a23-732f8dedd66a,7,15,22,A,,http://www.la-boite-militante.org
2d88d57a-8797-40d1-ae9b-22f2f437543b,37,7,44,A,,http://www.larevuedurable.com
9b8caeea-2a36-44ac-861c-e0651fee4359,28,0,28,E,,http://www.alternatifs.org
b8accc02-d4b1-4d7c-8f39-5788c8b5ff79,30,21,51,A,,http://www.bioaddict.fr
c9636b88-e72e-4ce7-8bfd-57bbbaa8b65b,37,23,60,A,zad companies,http://combat-monsanto.org
474fdf54-9b2b-41bd-aa95-a4cff690614a,1,20,21,B,,https://collectifinnovationsilluminationspolitiques.wordpress.com
304eb5a7-59c2-4a08-ab37-819193b6aa7a,4,13,17,B,,http://lemeilleurdesondes.blogspot.com
979ad44f-20c0-458d-8276-047c1129f82d,1,0,1,B,,http://actioncivile.com
2a8d18c3-b30b-47aa-9b6c-7268ee0208ff,21,34,55,C,,http://anarchopedia.org
7e8df28b-cf33-493d-aa8d-74acc2a16b88,1,1,2,E,,http://bioventure.ouvaton.org
16ad2ddc-f946-4db1-8787-514b6cf6c0ee,3,53,56,C,,http://lacausedupeuple.blogspot.com
47bca7cf-6f5e-4cf6-8f14-18796f51b771,5,0,5,A,,https://www.facebook.com/Alternatiba.Baiona
ef5bb8cf-3458-42d9-bc93-785511c827b9,3,0,3,C,,http://laguerredelaliberte.free.fr
5e286987-82e4-44bb-8d73-cf04219e2f0f,3,54,57,A,energy,http://www.transition-energetique.org
548e3ea4-2149-4884-861e-b06d3c24e456,6,3,9,A,,http://www.labiodanslesetoiles.com
bf22226d-8d70-4242-aab1-2325f93d15fa,83,37,120,C,group,http://federation-anarchiste.org
dcf3e6c1-da72-43a1-88d9-58d52cc96efc,21,8,29,C,,http://la-presse-anarchiste.net
4c6b14d5-e7f9-4725-a966-c0aa69873654,11,25,36,A,,http://bretagne-durable.info
e68e5abc-4fa3-40c6-a54f-2d96a26c6fb4,1,0,1,A,,http://action-solidaire.org
5e5131de-bb6e-4cf0-a21d-507cbc0f9ac9,8,11,19,D,web,http://altern.org
2b85715b-7bb2-40d9-a76f-5cdcc771aa95,21,9,30,E,,http://consomme.org
942d5cd7-9a4e-4099-8e49-efa33c26c1a9,32,2,34,B,,http://www.terrafemina.com
10226cd6-110f-48e7-835a-644cfc02ed9d,3,21,24,A,,http://alterconsos.fr
4721cb28-97ee-4c01-98d7-d7925e7a236f,3,3,6,A,,http://jardinsanterre.blogspot.com
d5767c23-c8b6-4ecc-af97-2209519d54cc,3,8,11,C,,http://atelierautonomedulivre.org
2c49fb7a-e06a-4fbd-a606-ae10c5d820e2,2,1,3,D,,http://capsolidarite.blogspot.com
d2e94f63-7f70-430d-a74c-b9a387a92c17,154,178,332,C,media text,http://www.article11.info
89ec54ab-074b-4b31-aff4-3fd83d96479a,3,2,5,A,,http://plombieresentransition.org
6647d2ad-ec6f-40ec-a92c-c55eaaf15ef5,2,0,2,A,,http://pissenlit-au-jardin.blogspot.com
88403b21-8ae3-4940-aed6-aa418e019bd0,2,0,2,C,,http://eurekastreetfr.blogspot.com
e819522e-dcec-4bf3-a288-aa72bb389000,2,7,9,A,,https://lozereentransition.wordpress.com
71316069-7da0-4762-a4ca-fa015cf2fb38,2,3,5,E,,http://transition-lab.com
629b57c3-8e0d-4b68-a09b-cc6c3e931c59,37,41,78,A,,http://www.eco-sapiens.com
3223dd0a-2fc5-4d1a-a4b9-5fd651429d58,13,38,51,A,,http://alternatives-internationales.fr
b0f06690-9959-49dc-8864-6e38160fe933,6,7,13,A,,http://epiceries-solidaires.org
9dfbab18-f4f6-45e1-809c-b775144ef3a7,5,6,11,A,,http://beynesentransition.fr
1e0fa9a7-005b-424f-99ba-bb30a527f9ec,7,33,40,B,,http://populaction.com
350dd79c-fe1d-4842-a74e-35d5876ddcc3,20,40,60,D,,http://www.creationmonetaire.info
618e4c0f-d418-44cf-a591-98c8238e6b19,4,47,51,A,,http://nantesentransition.net
9601716f-229c-4054-b6f1-3b6dbc55d3e9,2,31,33,A,,http://www.terra-symbiosis.org
9bfd5de4-e0a6-4f5e-8b19-6b3226d7ece2,16,0,16,A,,http://actionconsommation.org
66f170d7-f4b7-4298-8ba3-4d0b2f55f7ba,1,0,1,E,,http://universnature.com
afb5b204-36ca-4eb4-b8b1-f8a5d5b4997e,28,4,32,A,,http://www.humanite-biodiversite.fr
fbaa31d6-25a4-447f-ad41-83f0d841fdf2,58,24,82,A,,http://agencebio.org
e56cd476-f946-4200-8d3b-f8068553e37c,63,46,109,B,,http://lacimade.org
fc8dc452-67fa-49ba-8278-fd9e08c62984,73,52,125,A,eat agriculture,http://www.natureetprogres.org
fa556056-1bba-454e-9c97-0424f074def9,4,0,4,E,,http://climate-justice-action.org
e89aba28-d4cc-4ff8-813e-0a3247916377,1,5,6,B,,http://inspiration-naturienne.blogspot.com
dadcb47d-315b-4438-bcba-353864446e32,5,92,97,A,,http://lasocietesolidaireetdurable.com
309a2383-6048-4a71-8bb2-2ca7cdd11f33,2,16,18,A,,https://biodiversiteterritoire.wordpress.com
c2227418-0d5d-4873-9175-beefbf97c15d,2,11,13,E,,http://www.villerayentransition.info
f72cbb02-c750-48fa-8b53-63a5b53ab696,11,0,11,A,,http://www.developpementdurable.com
6f84b8d1-6719-462d-b8d8-dc119ca81bd1,15,0,15,C,,http://potager.org
2f2086b7-2002-48d5-9069-31193ce00dc8,1,11,12,D,,http://alternatives.re
bcec4dfd-12f9-4b78-8890-d3856ed5a347,14,0,14,B,,http://liberterre.fr
61662ac2-3f2c-4b63-a724-f5f80bad20a2,24,15,39,C,media text,http://lutopik.com
095174a6-9257-418b-8698-dd9f4c6f0fd9,3,0,3,A,,https://www.facebook.com/RouenEnTransition
f85fd517-9383-4ba4-951b-f8155821eefe,2,17,19,A,,http://permaterra.fr
88748bb8-aacd-42eb-a8a9-41bdec473bd3,0,6,6,E,,http://transition.at
6ad28f8e-610c-45af-b06f-f77d5f9a92d5,94,51,145,A,media,http://www.passerelleco.info
2c824b17-26e6-476c-a0c9-b950e088ee17,1,0,1,D,,http://geocommons.com
6739dd55-cae4-408e-9f0d-5f3430a4f386,6,6,12,D,,http://wealthofthecommons.org
111731e8-dffe-451d-b850-b3b38b5ff505,4,17,21,A,,http://planete-durable.com
f9526df3-15c1-4004-a602-217d558db6ea,4,10,14,E,,http://loireentransition.com
a5b5fb70-cea1-4d38-aeb5-ee94812b2d19,4,79,83,A,,http://lepreentransition.fr
5bed3534-67ac-4c9f-a731-e1498e6651b6,2,2,4,A,,http://www.territoires-durables.fr
9c84fecc-7866-477d-8979-df376cc2a487,16,4,20,A,,http://www.consommerdurable.com
f1818102-26d1-4bd1-97c6-2a2404f01b66,17,1,18,B,,http://www.epi.org
85228b35-120d-4ba2-bb7a-b2efadcc4562,1,0,1,D,,http://errekaleorbizirik.org
af8474dd-0755-4f84-9e88-3982acba510f,1,0,1,E,,http://transitionmontpelier.org.uk
90b19140-902a-4fd3-950c-d62240b32232,0,22,22,A,,http://mantoisentransition.blogspot.com
06510804-b8e6-4202-a27f-3600cf2840c8,58,7,65,A,,http://actes-sud.fr
3c21fb47-245d-4975-8512-e827aa11dee5,1,5,6,A,,http://provencedurable.org
7b81bb95-c8ae-4a31-900f-e075ec3df190,1,16,17,A,,http://savoirenactes.info
f3e6537b-bace-440f-b509-0d96e0563faa,4,5,9,E,,http://www.lapointelibertaire.org
6ced1b96-6029-4d55-9bfb-eb40ee4d6b0f,12,5,17,A,,http://www.altermundi.com
ead23931-dd6b-4645-914f-bba10e3f2159,13,62,75,A,energy,http://transitionenergetique.org
cd32d62a-59bc-4eba-8d98-f1c6b7e94ee5,2,25,27,A,,http://agence-bio.org
a80811f6-b1b9-431d-a011-fb5c36d416ae,7,7,14,D,,https://guardianproject.info
c08ddff6-2b00-4012-9b17-f51cb07bdff1,17,15,32,D,,http://democratieouverte.org
317f78be-e983-4ce1-acb8-dca2f6860d4c,0,1,1,E,,http://www.shareexchange.coop
8828c527-e55f-4337-807a-ef53b5f83f5e,1,3,4,B,,http://sorcieredulogis.blogspot.com
9781ea96-1f59-4ce5-813c-64805a612ba7,2,12,14,A,,https://mayennetransition.wordpress.com
3145becb-46b2-416d-adfe-6dc53618926d,12,17,29,A,,http://bio-provence.org
bfce9a7c-efe0-4502-b191-a15a05be4a3e,4,1,5,D,,http://musiques-tangentes.asso.fr
b1bbda40-e6e8-4c17-a286-ffb94cdce09c,16,12,28,A,,http://bio-bretagne-ibb.fr http://interbiobretagne.asso.fr
8dde929e-3aae-436e-9b42-17fa1ff7d198,11,1,12,E,,http://naje.asso.fr http://compagnie-naje.fr
fd1af42a-b301-4fbb-b899-c5241490ba48,16,6,22,A,,http://fnaut.fr http://fnaut.asso.fr
ed1b42b4-42df-4c73-a69a-b49db9816ba7,59,30,89,A,,http://www.crid.asso.fr
eee63a95-93c3-4b7a-8693-77e21210fc9b,199,120,319,C,zad,http://zad.nadir.org
905b0782-d86b-4690-a2c0-a841a62ca72b,23,30,53,C,map text,http://www.b-a-m.org
6c35ef6f-0f9b-44df-abb6-e9f9472b1b3d,9,5,14,A,,http://ccic-cerisy.asso.fr
98bc8d06-5e8f-4181-b3f0-87ef7f2f73c9,14,0,14,A,,http://solidarite.asso.fr
4b656b20-11df-458e-8df2-a2d7451e4168,34,12,46,A,,http://itab.asso.fr
a81d8a5c-d9d6-41b6-a6dd-527e4713120f,6,0,6,A,education,http://montessori-france.asso.fr
4b91261a-c186-49a2-8132-540a57887725,0,1,1,B,,http://cinemasdafrique.asso.fr
4d3c2cc4-334e-4289-aa41-0eb2c7cee7e1,11,12,23,A,,http://amorce.asso.fr
a232ac6c-7707-4bf0-b2bb-d7a07edeea4b,6,11,17,F,calendar creation,http://www.larbrequimarche.asso.fr
e7785b76-9bce-4c6e-801c-09b3c2fd531f,13,47,60,D,,http://www.anis.asso.fr
bfc7f461-ee55-44a9-9cda-009651704d79,21,12,33,A,,http://eau-et-rivieres.asso.fr
1382b710-0242-47b5-9323-142927901540,7,37,44,A,,http://taca.asso.fr
c484d397-e983-420a-90e5-52a495e1f982,66,2,68,A,,http://ipcc.ch
a5056e16-4249-44a9-bd9a-dd655aa33de5,15,1,16,A,earth,http://airparif.asso.fr
e31ba50c-f0a0-4732-a609-1801504cefb8,29,3,32,A,,http://cigales.asso.fr
9c35c0d0-a9e4-4bd6-b54c-a98f0be738d9,8,10,18,A,,http://fee.asso.fr
29705744-4429-4c64-a0bf-0ebc91278fc4,25,15,40,A,,http://www.cfsi.asso.fr
8e92b386-0d6b-4bb4-8308-0cd4ef57ab1b,43,29,72,E,text words,http://lepassagerclandestin.fr
788c6aaf-ec7e-4e47-8166-ace241c23709,93,55,148,B,,http://solidaires.org
02065d91-1409-4105-9b65-d7e65c35f06d,57,60,117,B,media text,http://mouvements.info
c8db96d1-f5c1-4d06-821b-d7d60159c8dc,99,7,106,B,media,http://www.lagazettedescommunes.com
ce119d60-6026-4c75-b519-6797dc2d4b1f,79,1,80,C,,http://www.piecesetmaindoeuvre.com
92c3b512-af81-499d-af41-87c4464b4567,46,8,54,B,media,http://www.motherjones.com
202268fb-92d1-462f-b9de-fb05536b64f1,35,21,56,B,,http://lesmotsontunsens.com
54367ec6-3627-4a30-a224-4e588cc464d6,52,78,130,D,web,http://p2pfoundation.net
c149dfa6-8c54-4244-ad0d-239ae7228ac5,65,8,73,A,economy,http://credit-cooperatif.coop
344e3cb5-24e9-4492-80f5-598567d8fd75,121,5,126,B,politics group,http://cgt.fr
b79e1b60-4d13-405c-94f2-1c9bcce3037a,66,7,73,B,,http://voltairenet.org
8b14121c-19c8-4ec5-8f1e-94afb938b9b2,36,21,57,A,energy,http://www.avenir-sans-petrole.org
5a2566e0-e4d3-403a-8921-f8eee0282a33,67,10,77,A,,http://criirad.org
bff12abc-c41b-4139-b85f-a0ea88b31884,35,0,35,D,web law,http://sous-surveillance.fr
f2ea88ca-e615-4446-b0bf-8c828469b7ed,45,18,63,A,,http://commercequitable.org
762eb312-1462-4a06-b3d1-2168ae1383fe,59,8,67,B,text,http://lafabrique.fr
8af49111-f3d0-4cc5-8027-8704832a9e03,17,6,23,C,,http://boum.org
0b31d6e7-f6f3-4c93-84cf-e05611a5e8bb,111,80,191,B,media words,http://www.contretemps.eu
100ad200-c3d0-4bd7-a9e8-dbc5e8ca186b,58,55,113,C,media @tours,http://larotative.info
8ecfcade-3b7c-4792-8711-5a546a863b9a,108,16,124,A,,http://www.euractiv.fr
e49726aa-85e3-4b79-982d-94f213a6129b,55,2,57,E,media text,http://ladecroissance.net
f7c3482e-55b5-4484-9122-78dca10433bd,38,2,40,A,agriculture,http://permaculture.fr
375ef572-fcc3-42e1-a7e1-e3ad47f4a8fd,102,57,159,B,words,http://laviedesidees.fr
8f489375-a45c-4f38-b8b3-795865c32715,62,2,64,A,,http://www.journaldelenvironnement.net
0de33578-4b23-4da7-a5c4-5c1d2db70983,19,42,61,A,agriculture love,http://guerilla-gardening-france.fr
6b044f79-e86c-4f6b-9553-e5e95cc06d32,62,41,103,A,,http://www.notre-planete.info
914f18b1-8c38-45ba-ab5b-dbef6703a8bf,36,0,36,A,map slow agriculture,http://lesamanins.com
55a8a667-69f9-4ed8-8663-dad9f48f65a0,1,0,1,A,agriculture,https://www.facebook.com/ConvergencePermaculture
608a1992-d8ad-4ac9-9356-11c284da08f1,38,8,46,B,text,http://editions-zones.fr
0825ba04-1f1e-4b02-a7e7-ea206358ef6f,6,5,11,A,map,http://commevousemoi.blogspot.com
f7eb6b61-c373-4a5a-867b-6b658338866b,36,9,45,B,,http://homme-moderne.org
4a5a6422-a72d-4b9a-a140-4e1bf5fa84af,75,73,148,C,media,http://iaata.info
29f1a4f8-2596-455a-a362-03b310d68b29,31,0,31,A,home slow,http://couchsurfing.org http://couchsurfing.com
1e28e072-cfbe-4fac-9c73-f91cef2ace0d,27,68,95,A,,http://fukushima-blog.com http://fukushima.over-blog.fr
24a8ee6f-5e78-45fa-9724-2e44d8c61e6f,34,49,83,C,,http://www.autrefutur.net
d45ccba2-4254-469b-98da-cb2f5b8c71ed,104,5,109,A,,http://www.inra.fr
8b3a077d-231f-45ff-a54c-a2abfc53c7aa,19,0,19,B,,http://generation-precaire.org
8b46070c-f3a0-43da-86f4-1b156fa874aa,9,15,24,B,,http://agirensemblecontrelechomage.org
1a7b339d-a511-42e8-b271-645da0396baf,33,26,59,A,,http://terre-humanisme.org
a50d7aa3-ba85-4385-b2c6-e0742f93dee9,48,7,55,A,,http://coordinationsud.org
69e451d6-4fbe-40b5-b2cc-1b322a2ddd14,29,12,41,A,,http://monde-solidaire.org
d053bbeb-14f1-45f4-85e3-41d4af79a085,13,21,34,E,,http://simplicitevolontaire.org
c448ecab-d90c-4428-a053-3262e2d86243,26,8,34,A,,http://www.pseudo-sciences.org
11bd60ef-126a-4e80-8b09-7f7579083b00,36,28,64,C,,http://atelierdecreationlibertaire.com
106a7b27-3e8c-40b8-88de-dabc0688e332,46,30,76,C,,http://resistons.lautre.net
f22fb877-2b27-4621-8c12-3567940d91c2,37,65,102,B,,http://lesbrindherbes.org
9705f356-3a71-4f77-bb50-189801527b6c,38,2,40,B,,http://thinkprogress.org
f6230bc1-511d-4a8f-8f8e-0fdac6dd496b,33,55,88,F,,http://www.parisseveille.info
0fe89eef-f49f-4cd8-9904-ffeca2c615f8,27,7,34,E,,http://www.decroissance.info
bf200838-eb49-4b64-b09b-a7b45fab7f52,55,2,57,B,,http://fidh.org
52b3732e-4c35-47dc-b27c-d6938ba67c79,17,8,25,A,agriculture,http://permaculturefrance.org
f644eddc-c4d5-40fc-ad81-d841e0779e2e,24,7,31,A,,http://seashepherd.fr
f6cf39f2-9b06-4219-8962-6eebf3fa5f54,50,80,130,E,,http://ecorev.org
2df7525c-6ba0-4d18-a866-59d4dfbdbbbb,66,45,111,B,,http://contrepoints.org
1926443a-22ca-4e15-97c8-b31f052e53d6,18,34,52,C,media,https://reimsmediaslibres.info
78ad3b18-cbd4-44a6-bc6b-2cb655e93f9e,51,1,52,A,eat,https://laruchequiditoui.fr
5784dba0-5d26-4e52-81be-5a75673e5794,24,11,35,B,,http://ragemag.fr
bee787af-1b0b-41b3-ac8f-7554b6ea6bad,19,14,33,A,zad,http://ogmdangers.org
d2e5c7e1-2929-4b06-975a-d6108abd3762,16,44,60,A,,http://eco-bio.info
42f4222b-3a3d-46bc-9723-c761558ae5b0,47,21,68,C,media text,http://labrique.net
c44d7153-50fb-4cac-b8c5-f91ef04e085f,112,2,114,B,ngo,http://amnesty.org
8ca4d309-d836-4633-9bf1-3b0b51a96025,94,31,125,B,politics,http://npa2009.org
ff18d389-0e63-4d0c-b29b-98ad5897598f,44,25,69,D,,http://opendemocracy.net
8b2a0d5e-d119-42b6-bb95-83ce6d75098c,32,70,102,A,,http://www.associations-citoyennes.net
ea0b9520-d143-462a-84b3-831e1ce2b14a,14,23,37,C,,http://anarchistnews.org
880310ab-d311-428f-b50a-7f248007bbb0,24,28,52,A,agriculture earth,http://semaine-sans-pesticides.fr
5a35e959-8536-46d8-a4c9-ba0c48108167,34,7,41,F,politics,http://lesverts.fr
5b2d7fb0-f3e7-46fb-bf89-84d51faf9fc6,10,8,18,E,agriculture,http://permacultureprinciples.com
7f1456e2-524b-4327-8ba3-5102e6c10062,26,13,39,A,eat,http://vegetarisme.fr
7c351fe8-db8d-4b07-8acc-dd10a0c5b61a,35,1,36,B,object,http://emmaus-france.org
ca36c88f-1b16-4385-ba8d-3d199665ed03,11,41,52,A,,http://www.alimenterre.org
d3610dd3-f861-4c12-8db3-02a09afd293e,43,0,43,D,web,https://framasphere.org
dd215ba8-6eb1-4e30-bf23-cb4896021d57,16,0,16,B,politics philo,http://chouard.org
b154a260-9d05-48f2-b1c9-d6f7c3d29295,39,36,75,C,media,http://lenumerozero.lautre.net
789e2730-3805-49e7-9673-1b76d7bbe05d,47,36,83,C,,http://www.urgence-notre-police-assassine.fr
19e882ea-f434-49d7-9392-0181ca010568,9,28,37,C,text,https://abiratoeditions.wordpress.com
df28b55b-3145-4a4a-ae1f-1564887e7516,18,18,36,A,,https://www.sauvonslaforet.org
10f6f86a-a1e6-4a03-9860-c442320ef4ff,56,16,72,A,zad economy,https://stop-ttip.org
c4602718-4b75-441c-a12d-95dba7bb5d74,25,2,27,D,object,http://opensourceecology.org
000bbf1c-f1f1-49d5-8aba-0f6e6eb96fb2,14,1,15,A,,http://agora21.org
c471825d-1ac5-4e42-b2ed-6ab5fd6d7395,11,13,24,A,,https://sqyentransition.wordpress.com
689d4e79-70e7-4615-a2c3-ff7b873ac43c,62,4,66,C,web,http://toile-libre.org
92eb1fa0-4f76-4dd9-985b-281fe1c84a8f,37,15,52,D,,http://korben.info
9777e510-8bd6-48ff-bc52-1be21220194c,37,47,84,C,subsist law,http://sanspapiersnifrontieres.noblogs.org
f5ed31f8-c7e2-4a8c-90a2-451f52afd890,12,14,26,C,,http://anarca-bolo.ch
a82fb155-4d58-4c65-ac70-818b9e298858,8,4,12,A,,http://agriculture-environnement.fr
fadc732e-0901-4108-941f-ec85c57d433b,64,0,64,B,group,http://quechoisir.org
8af4ebff-c154-4870-84c3-87ed1ee4054d,54,6,60,C,,http://antifa-net.fr
1d4b7d98-c19e-4fdd-8dc8-3d493d1b117d,23,9,32,C,web alienation,http://www.sous-surveillance.net
6a6f0c62-a9a3-4a78-9e31-3de8268f9bf2,27,3,30,A,object,http://repaircafe.org
b8f446df-2c13-4c91-8c33-b4ff8cf72398,22,3,25,B,genre,http://collectifdroitsdesfemmes.org
33c55c70-6e82-4c3f-8283-a36e3e758f48,24,65,89,A,,http://onpeutlefaire.com
1e4b168b-334d-4022-ba20-b8c2aa34bce2,23,38,61,B,,http://emancipation.fr
24c39f65-3828-45a8-9cb6-e8829a31ce7d,55,14,69,C,,http://mondialisme.org
8923cdb7-44c1-4b67-85c3-bfcacaa71cac,8,11,19,A,,http://germinance.com
e4ea0b03-489c-4fb6-b9b6-1d9845094f98,8,0,8,C,philo text,http://bloom0101.org
abe5c808-bb5f-4dc4-83ec-14010811dec0,70,8,78,A,,http://www.fondationdefrance.org
b8170289-d55a-433e-8415-9f454ecc7451,47,29,76,B,media,http://www.agoravox.tv
f588963b-6378-41d1-9c24-7b2fa0792c04,18,15,33,A,,http://actualites-news-environnement.com
85fcda6f-1474-45d2-ac2c-f158d5a0a4ba,23,3,26,A,media,http://lagedefaire.org
78f53443-8047-4b8e-aa23-c5e75a39018f,16,30,46,A,,http://semonslabiodiversite.com
4ce92817-e137-400a-b593-3fd855abfd75,71,7,78,B,,http://archives-ouvertes.fr
ab39e42f-64ff-4539-b5ca-6871a1ce3d19,27,14,41,A,agriculture,http://lesamisdelaconf.org
bc9737f2-d9fd-492f-978c-864132ff49e2,35,0,35,B,,http://charentelibre.fr
f172626a-2cc5-4b02-b242-467e490e0d2d,22,5,27,A,,http://europeecologie.eu
1d3f51cc-5f2d-4d2f-8bce-442409af9622,25,23,48,D,,http://www.makery.info
4599f5e3-96a4-4ec7-aa8a-6535bfaece63,14,0,14,C,,http://sortirdeleconomie.ouvaton.org
b2c5d5ce-af62-4bee-8835-166c48954abf,12,0,12,A,energy,http://eolien-citoyen.fr
68c7665b-c58b-4846-bb6f-ad02ff7ccd8d,43,0,43,B,,http://contreinfo.info
3a8dc58a-e5bf-4181-ac42-5e34d8089a37,20,31,51,C,,https://faceauxarmesdelapolice.wordpress.com
106f9969-a400-415c-9916-42b2625e0a26,25,1,26,B,politics,http://lutte-ouvriere.org
50d3aaa4-cd97-445f-80ad-5e929464294b,8,68,76,E,,http://athentransition.over-blog.org
2e9de4f5-ffd8-4036-9c91-97d58dd45329,6,13,19,A,,http://aprespetrole.unblog.fr
531733c2-4dd3-4ceb-b2f5-a371c79c8055,34,4,38,E,alienation,http://www.casseursdepub.org
782caece-72d7-4e19-9b76-bc3c8e903310,40,19,59,C,,http://divergences.be
45ddf8ae-2240-483c-a3b9-a09ea4785722,4,1,5,A,energy,http://mapropreenergie.fr
49adcbf1-30e9-4a98-a591-9adcc19f41e9,54,49,103,C,,https://quartierslibres.wordpress.com
94715fc3-22b8-4c18-b148-124442beaa2e,20,6,26,A,,http://aeroportnddl.fr
6f3b7952-80ab-4932-8b7b-ed4d1a4c18bd,41,1,42,C,,http://canalsud.net
b276c2f9-419e-4000-adf3-3e7c41c718c6,15,7,22,A,,http://www.naturavox.fr
a8edf928-6d1f-4d84-b488-4ec3cb09ff79,52,14,66,B,group,http://fondation-copernic.org
3a4ae6ce-461c-44bd-83e6-2efc1a1c1b3e,33,40,73,A,zad,http://collectif-testet.org
6a4a5a06-ca8c-489c-bd81-bd4002deaae0,39,5,44,C,web tool science,http://herbesfolles.org
bb4eff74-c5b9-4f91-8784-048788d5fcac,11,12,23,A,,http://bellastock.com
833192d6-d51e-4e5c-b601-69e80475343f,35,116,151,A,zad economy,https://stoptafta.wordpress.com
9b2a9b14-01af-4bcd-aec8-78553bad8d03,79,3,82,B,text,http://www.editions-harmattan.fr
8b4daf51-9621-463a-b9e9-e1429cd9d179,110,2,112,B,,http://www.ledauphine.com
ae49ca14-c223-413c-a624-d01cb49a8840,25,4,29,A,,http://les-scop.coop
06faedca-b09d-4608-afa0-3daa32318ef1,13,0,13,C,,http://increvablesanarchistes.org
815d27db-98f0-4813-aa88-5cdfd7f70bc7,19,30,49,B,,http://democratie-socialisme.org
f489fb6c-392e-47c7-b99b-eb4a95ed45c9,26,0,26,A,,http://accueil-paysan.com
bd87f12c-dc66-4fbc-8668-e22b8499fdc0,41,18,59,A,science group,http://robindestoits.org
12d24d0a-f937-4b84-8375-a5ff4743f5b6,42,3,45,C,media,http://lechappee.org
36aadc56-9cca-46f9-879f-ca6b0d1c8a32,10,6,16,A,,http://www.enertech.fr
d505fa36-1cc7-4317-be0a-c8ac6b992375,37,20,57,E,group,http://amisdelaterre.be
