name,address,lat,lng,scale,contact,description,source,tags
COOPERATIVE  C R A V I R O L A,,44.09058659999999,7.589737199999945,,,"06430 LA BRIGUE, Alpes Maritimes (618 hab. Carte Mich. 84, pli 10  SE), tel/fax 04 93 04 70 65,<br><br> <br><br>e-mail: cravirol@club-internet.fr  (à lire: article Silence nr. 242)<br><br> <br><br> <br><br> <br><br>En mouvement perpétuel depuis 1986, l’association DYNAMO (loi 1901) lutte contre la désertification de la montagne, en organisant des chantiers internationaux de jeunes citadins bénévoles, dans un hameau abandonné – avec 5 ha. de montagne terrassée, approvisionné par un ruisseau – où on accède par un chemin muletier élargi (15 minutes de marche). Gare/école: 8 km, médecin/<br><br> <br><br>commerces: 10 km, enseignement supérieur: 80 km.<br><br> <br><br>On y fait de l'”agriculturel”: construire une structure d’accueil, s’initier aux travaux de la ferme (garder le troupeau de chèvres/brebis/vaches, traire, fabriquer du fromage, entretenir le potager) au théâtre, aux arts et à la musique. Il y a 3 hommes (28 à 42 ans), 2 femmes (30/46 ans) et 2 enfants (12 et 14 ans) actuellement sur place de 5 nationalités, s’occupant aussi d’économie solidaire et d’accueil de volontaires à long terme dans le cadre du Service Volontaire Européen. Il y a une caisse commune: les rentrées sont à disposition de ceux qui les produisent.<br><br> <br><br>Ouverture aux autres (séjour/temps d’essai et participation aux chantiers): la sympathie réciproque et le sens de l’humour sont importants, le végétarisme pas, mais on le tolère!!",citoy_lieuxdeviebasesnomad,#icon-503-DB4436
E C O – S I T E  8 3,,43.4925714,6.131492799999933,,,"ANDREE FINA, CHEMIN DES RIAUX, BASTIDE “LA SOURCE DE VIE”, 83570 CARCES, Var (2270 hab. Carte Mich. 84, pli 6 SO), tel: 04 94 04 34 32.<br><br> <br><br> <br><br> <br><br>Trois femmes retraitées (56, 62, 63 ans) sont impliquées dans ce projet sur un lieu comportant 6 ha. dont 2 ha. bois, 2 ha. oliviers, 2 ha. vignes. Un autre terrain de 7 ha. serait en vente (pour une bio-ferme pédagogique?) Il y a une grande maison avec dépendances (hangar) + une gîte avec capacité d’accueil pour 14 personnes. La relation avec le maire de la commune est bonne; le médecin/école primaire/commerces: 3 km, l’enseignement supérieur: 15 km, la gare: 35 km. <br><br> <br><br>Recherche de personnes végétariennes, sans dépendances, réalistes, fraternelles (artisans/agriculteurs), respectueux d’une recherche intérieure individuelle, qui désirent s’investir dans des techniques d’éco-construction, la santé naturelle, les métiers/les arts, le tourisme vert et le développement d’accueil pour troisième âge, en studios individuels. L’apport financier n’est pas nécessaire, une (petite) autonomie financière est demandée.",citoy_lieuxdeviebasesnomad,#icon-503-DB4436
V I L L A G E  N A T U R E,,43.247559,6.150975799999969,,,"DOMINIQUE GUYAUX, CHEMIN DES RUCHES, 83309 PUGET VILLE, Var, E-mail: guyauxd@hotmail.com<br><br> <br><br> <br><br> <br><br>Le porteur du projet – après une vie riche en musique classique, océanographie/navigation en voilier autour du monde – a choisi de s’occuper de soi, poussé par une maladie grave. Ses recherches ont débouché sur L’ALIMENTATION ORIGINELLE, à laquelle il a voué un de ses livres.<br><br> <br><br>Les pratiquants d’une alimentation “originelle”, hors de la norme sociale, vivent de  nombreux obstacles d’ordre psychologique et sociale: ils subissent aussi les multiples tentations d’une vie en société. De là un souhait de se rencontrer et d’échanger (aussi à travers leur journal “InfOasis”): leur rassemblements a constitué la base de ce projet, qui veut développer un lieu d’habitation comprenant des possibilités d’intégration accessibles à toutes les bourses de ceux qui se nourrissent de cette façon spécifique.<br><br> <br><br>Actuellement trente et un individus/familles ont matérialisé leur adhésion au projet par un versement de cinq cents francs afin de procéder à l’officialisation de la SCI. L’étape suivante inclut l’établissement d’un budget prévisionnel et la recherche d’un lieu qui convient…",citoy_lieuxdeviebasesnomad,#icon-503-DB4436
Y O G A  VILLAGE,,44.838279,4.602498999999967,,,"“LE BUISSON”, 07360 SAINT-MICHEL DE CHABRILLANOUX, Ardèche (238 hab. Carte Mich. 76, pli 19 NE), tel. 04 75 58 08 72 (ou 01 48 75 20 60).<br><br> <br><br> <br><br> <br><br>Le fondateur S. Avadhoothendra (70 ans) enseigne toujours le yoga intégral dans son institut à Fontenay-sous-Bois, mais organise avec une équipe de 5 (à 10) résidants des stages d’été (avril à fin août) et à Noël.<br><br> <br><br>Dans une nature fascinante, entouré de 11 ha. de prés et de bois, le hameau – face à la vallée – appelle au bien être et au recueillement. Le lieu est rénové avec beaucoup d’effort et offre un confort simple avec eau de source, poêles, un jardin très producteur et des arbres fruitiers. Les résidents – bénévoles -sont nourris (végétariens) et logés. Possibilité pour quelques couples sympathisants – de préférence des artisans – de venir rénover 2 maisons, d’aider à l’entretien de l’ensemble et de vivre de leur production. Valence se trouve à 45 km, Saint-Michel à 8 km.",citoy_lieuxdeviebasesnomad,#icon-503-DB4436
L A   F E R M E  D E S  M O U L I N E A U X,,48.8361291,2.0795754000000675,,,"78870 BAILLY,<br><br> <br><br>tel. 01 34 62 63 00 ou: 01 47 41 92 34.<br><br> <br><br> <br><br> <br><br>Au portes de Versailles: un éco-site protégé: la grande ferme de 1464 de Christiane et Gérard Thomas, qui sert de lieu d’accueil pour groupes et de permanence à la section Ile de France du RESEAU DES ECO-VILLAGES.<br><br> <br><br>Toutes sortes d’éco-ateliers et d’autres activités y sont organisés: veuillez demander le programme et s’inscrire à l’avance pour toute visite.",citoy_lieuxdeviebasesnomad,#icon-503-DB4436
T E R R E  D’ E N N E I L L E,,50.3350543,5.434562400000004,,,"94-102 GRANDE-ENNEILLE, 6940 DURBUY, tel. 00 32 86 32 34 56. chcoop@ecovillage.org  (à lire article Silence nr. 226)",citoy_lieuxdeviebasesnomad,#icon-503-DB4436
D A M A N H U R,,45.4283053,7.753461300000027,,,"3 VIA PRAMARZO, 10080 BALDISSERO C.SE (To), tel. 00 39 124 51 22 05; e-mail: dhvisit@damanhur.it; http://www.damanhur.it (1000 pages).<br><br> <br><br> <br><br> <br><br>Une fédération de communautés en Italie du Nord avec – en 1999 – 800 habitants (90% Italiens) vivants dans 80 maisons, dans la vallée de Valchiusella, au nord de Turin. Depuis 1977, sous l’inspiration de Oberto Airaudi, ils se vouent à la création d’une nouvelle société, gérée d’une façon démocratique, en renouvellement constant, dans laquelle tous les arts et la recherche technique, sociologique, psychologique et spirituelle se combinent avec une vie quotidienne écologique et consciente. L’excavation d’un temple souterrain dans le rocher est leur chef d’oeuvre, dédié à ce qui est le plus beau dans la nature humaine. La découverte avait soulevé au début des réactions de répression de la part des autorités, mais très vite, une bonne communication a crée une ouverture mondiale: un grand nombre de gens y viennent visiter les halles décorées magnifiquement et symboliquement. Dans la presse l’ensemble est souvent considéré comme le 8e miracle mondial.<br><br> <br><br>La fédération a des échanges très vifs sur le plan régional aussi bien que (inter)national. Tous les membres y créent leurs propres revenus et ensemble soutiennent les structures fédéralistes. Les produits de leurs fermiers/artisans/artistes se vendent mondialement.<br><br> <br><br>Pour faire connaître leur démarche, ils organisent des ateliers de 3 et 7 jours.",citoy_lieuxdeviebasesnomad,#icon-503-DB4436
CENTRE ECOLOGIQUE DE  S A G R E S,,38.797242,-9.38951099999997,,,"Thomas Jackson et Catilina Santana Rocha, Av. M.F. Armadas 74-2, 2710 SINTRA. Tel. 00 351 19 23 11 46, e-mail: rdd17983@mail.telepac.pt.<br><br> <br><br>Le projet de Sagres (= lieu sacré: tout près se trouve un cercle mystérieux et monumental, appelé “rose de vents”) est en démarrage dans le sud de l’Algarve, avec le soutien du responsable local de l’environnement et de la culture. Thomas, 40 ans, améri-cain, ingénieur des énergies alternatives/construction et Catilina, 40 ans, portugaise, infirmière, parlant bien français cherchent à acquérir un terrain de 7 ha. de prés, approvisionné par l’eau de puits et citerne, suffisant pour un groupe de 6 personnes qui n’ont pas peur de s’investir. Le site se trouve à 5 km. d’un village, à 30 km. d’une gare et d’un enseignement supérieur. L’autobus est tout proche et un chemin de terre passe à côté du terrain. <br><br> <br><br>Mots-clés: écologie et non-violence, développement personnel, dialogue pour régler les problèmes, végétarisme, vie sobre, naturopathie, transport en commun, énergies alternatives, jardinage bio, la reconstructin en adobi/terre crue des habitations existantes.",citoy_lieuxdeviebasesnomad,#icon-503-DB4436
EPIDAURE,,47.32646039999999,7.076538000000028,,,"Jacques Defroideveau<br><br> <br><br>Esserfallon, 2886 Epiquerez (Suisse) tel : 032 95 51 337<br><br> <br><br>Au début (20 ans) 3 personnes ont acheté une ferme de 50 ha pour vivre en communauté. Suite à des problèmes de financement, une fondation a racheté la propriété, géré les dettes et loué la ferme à une association. Un organe de contrôle extérieur vérifie que l’association respecte ses objectifs : agriculture biologique, liberté, égalité et fraternité. Le groupe compte aujourd’hui  plusieurs associations et 12 personnes avec 5/6 enfants. L’ensemble est composé aujourd’hui de 3 fermes qui couvrent 200 ha. Ils élèvent un troupeau de moutons transhumants, des vaches, des chèvres. Ils produisent du fromage et ils ont créé une tannerie. Ils tentent encore de s’ouvrir. Ils écoulent toute leur production en vente directe. Ils font caisse commune, pas de salaire mais de l’argent de poche (600FSuisses/mois). Les dépenses sont liées aux besoins. L’économie est divisée en plusieurs secteurs qui ont chacun leur caisse",citoy_lieuxdeviebasesnomad,#icon-503-DB4436
LA GRANGE CHOUANIÈRE,,48.219404999999995,0.10449849999997696,,,"Chris Ryan<br><br> <br><br>72170 Segrie tel 02 43 33 39 65 en Sarthe, près du Mans<br><br> <br><br>Chris a été formé à l’Arche. Il participe à un projet de vie communautaire enraciné dans l’Arche mais sans l’engagement carré de l’Arche. Respect de l’homme et de la nature. Caisse commune. Groupe agricole (ils n’utilisent pas de machines agricoles) et groupe économique. Organisent le 21 mai un marché gaulois qui sera un lieu de rencontre. Possibilité d’hébergement chez eux (20 personnes) ou chez les voisins : gîte paysan et camping  (35 personnes)",citoy_lieuxdeviebasesnomad,#icon-503-DB4436
ECHO DU MAQUIS,,41.591369,9.27831100000003,,,"Patricia KLOUZ<br><br> <br><br>Chemin de Quenza 20137 PORTO-VECCHIO (Corse) tel/fax 04 95704329 email : k.pat@wanadoo.fr<br><br> <br><br>Terrain de 6 ha au Sud de la Corse. Le projet qui n'a que 2 mois est issu d'un groupe d'amis (50 personnes dont 20 veulent habiter sur place) qui veut vivre quelque chose de nouveau. Ils désirent créer une association pour monter un camping vert (avec label européen), une structure d'accueil ...Habitat bioclimatique. Ils se posent beaucoup de questions sur la forme juridique à adopter. Ils aimeraient que la terre soit indivisible.",citoy_lieuxdeviebasesnomad,#icon-503-DB4436
MICHEL POCHAT,,45.15793080000001,5.2989145000000235,,,"L'herbe au vent, 38160 BESSINS, tel: 04 76 64 13 20 ou 06 07 95 71 16<br><br> <br><br>6 personnes dont plusieurs de la même famille travaillent depuis le printemps 99 à définir un projet. Ils désirent se relier avec des projets existants (ex: TORRI). Ils ont déjà fait l'expérience d'un écovillage. Ils ont trouvé un lieu de 50 ha dans les Pyrénées Orientales, à Mosset au dessus de Pradès et attendent la réponse du propriétaire. Ils aimeraient mûrir dans les relations et la spiritualité. Agriculture bio de plantes médicinales et aromatiques, transformation d'huiles essentielles, gîte d'accueil, école alternative, théatre...",citoy_lieuxdeviebasesnomad,#icon-503-DB4436
Ecodoubs - St ursanne,,47.36739,7.171154,,,Association Epidaure<br>Chemin du Bel-Oiseau 120<br>CH-2882 St-Ursanne/JUSuisse<br>tél.: +41 (0)32 461 32 14<br>e-mail: ass.epidaure@freesurf.ch<br><br>http://www.geocities.com/ecodoubs/,citoy_lieuxdeviebasesnomad,#icon-ci-1
Longo mai - Grange Neuve,,43.980972,5.745313000000001,,,"COOPERATIVE EUROPEENNE LONGO MAI, Grange Neuve 04300 LIMANS pres de FORCALQUIER 04 92 73 05 98 longomai@free.fr",citoy_lieuxdeviebasesnomad,#icon-ci-1
Matavenero,,42.544987,-6.373444000000001,,,"Village rainbow accessible a pied<br><br>http://matavenero.es/en/node/24<br>24370, Torre del Bierzo, Spain<br><br>Bergdorf Matavenero in Spanien. Mountain-Village in Spain. Alternative Living Community.<br>Website:<br>www.matavenero.com<br>More:<br>Blog-Eintrag zu Matavenero bei Hellseher.",citoy_lieuxdeviebasesnomad,#icon-ci-2
San pedro,,36.904057,-1.981487,,,"Squated place in a natural reserve... boat or 40min walk, dry, take wood!!<br>water source",citoy_lieuxdeviebasesnomad,#icon-ci-3
Pueblo rainbow beneficio,,36.918289,-3.435566,,,L'album photo d'un charpentier itinérant http://yogan.over-blog.com/2015/02/beneficio.html,citoy_lieuxdeviebasesnomad,#icon-ci-2
Les Elfes...,,44.065849,10.971050000000002,,,"1. 'Aldaia' Village, S. Pelligrino al Cassero, 51020 Sambuca Pistoiese, PT. Tel: Manuela 339 8574453, Sabina 334 7377935 & Romano 349 8200786<br>In the heart of the Tosca Emiliano Appennines at an altitude of 1000 m we try to live in harmony with the sky, the sun, the animals, the woods and each other. We are part of the community of the Elves, we are adults and children between 1 and 50 years of age with a grandmother who comes for the summer. We cultivate the land using natural methods, we have a cow, a donkey, chickens and cats. There are two projects to restore old stone and wood houses, and a project to make a cistern. We need help with building and digging for both these projects from June to September and maybe for longer. Accommodation in communal room or in your own tent. Meals usually vegetarian using home grown vegetables and organic cereals. The WC is in the fields. 8 kms from civilisation our group is united in a simple way of life, with love, fun and the desire to party (ful",citoy_lieuxdeviebasesnomad,#icon-ci-2
